Ticker,ISIN,CUSIP,Name,Global Broad Category Group,Global Category,Morningstar Category,Domicile,Exchange,Exchange Country,SecId,Investment Type,Figi
VGH,CA92206E1088,92206E108,Vanguard US Dividend Apprec ETF CAD-H,Equity,US Equity Large Cap Blend,Canada Fund US Equity,Canada,TORONTO STOCK EXCHANGE,Canada,F00000QA9I,Exchange-Traded Fund,BBG004Z0D481
VGG,CA92206F1053,92206F105,Vanguard US Dividend Appreciation ETF,Equity,US Equity Large Cap Blend,Canada Fund US Equity,Canada,TORONTO STOCK EXCHANGE,Canada,F00000QA9J,Exchange-Traded Fund,BBG004Z0DYR4
VUN,CA92206D1006,92206D100,Vanguard US Total Market ETF,Equity,US Equity Large Cap Blend,Canada Fund US Equity,Canada,TORONTO STOCK EXCHANGE,Canada,F00000QA9K,Exchange-Traded Fund,BBG004Z0D668
VUS,CA92206B1040,92206B104,Vanguard US Total Market ETF CAD-H,Equity,US Equity Large Cap Blend,Canada Fund US Equity,Canada,TORONTO STOCK EXCHANGE,Canada,F00000NF6O,Exchange-Traded Fund,BBG0029T2FP9
DGRC,CA97719Y1034,97719Y103,WisdomTree Canada Quality Div Gr ETF,Equity,Canadian Equity Large Cap,Canada Fund Canadian Dividend & Income Equity,Canada,TORONTO STOCK EXCHANGE,Canada,F00000ZIIN,Exchange-Traded Fund,BBG00HS8KD85
EMV.B,CA97717G1046,97717G104,WisdomTree Emerging Markets Div ETF,Equity,Emerging Markets Equity,Canada Fund Emerging Markets Equity,Canada,TORONTO STOCK EXCHANGE,Canada,F00000ZIIO,Exchange-Traded Fund,BBG00HS8JQ97
EHE,CA97719D1096,97719D109,WisdomTree Europe Hedged Eq ETF,Equity,Europe Equity Large Cap,Canada Fund European Equity,Canada,TORONTO STOCK EXCHANGE,Canada,F00000XY51,Exchange-Traded Fund,BBG00DB6X721
EHE.B,CA97719D2086,97719D208,WisdomTree Europe Hedged Eq ETF Non-Hdg,Equity,Europe Equity Large Cap,Canada Fund European Equity,Canada,TORONTO STOCK EXCHANGE,Canada,F00000ZDNI,Exchange-Traded Fund,BBG00HDJ9L73
CHNA.B,CA97718V1004,97718V100,WisdomTree ICBCCS S&P China 500 ETF NHdg,,,,Canada,TORONTO STOCK EXCHANGE,Canada,F000010VFP,Exchange-Traded Fund,BBG00LLZLF41
IQD,CA97719G2018,97719G201,WisdomTree Intl Qual Div Gr ETF,Equity,Global Equity,Canada Fund International Equity,Canada,TORONTO STOCK EXCHANGE,Canada,F00000XY52,Exchange-Traded Fund,BBG00DB15KS6
IQD.B,CA97719G1028,97719G102,WisdomTree Intl Qual Div Gr ETF Non-Hdg,Equity,Global Equity,Canada Fund International Equity,Canada,TORONTO STOCK EXCHANGE,Canada,F00000ZAAW,Exchange-Traded Fund,BBG00DB15RQ3
DQI,CA97719H1001,97719H100,WisdomTree Intl Qual Div Gr Var Hdg ETF,Equity,Global Equity,Canada Fund International Equity,Canada,TORONTO STOCK EXCHANGE,Canada,F00000XICI,Exchange-Traded Fund,BBG00DB6XFR6
JAPN,CA97719X2041,97719X204,WisdomTree Japan Equity ETF Hedged,,,,Canada,TORONTO STOCK EXCHANGE,Canada,F000010VFQ,Exchange-Traded Fund,BBG00LLZLJQ9
JAPN.B,CA97719X1050,97719X105,WisdomTree Japan Equity ETF Non-Hedged,,,,Canada,TORONTO STOCK EXCHANGE,Canada,F000010VFR,Exchange-Traded Fund,BBG00LLZLMJ0
HID,CA97718Q2009,97718Q200,WisdomTree US High Dividend ETF,Equity,US Equity Large Cap Blend,Canada Fund US Equity,Canada,TORONTO STOCK EXCHANGE,Canada,F00000XY4Z,Exchange-Traded Fund,BBG00DB6XLJ2
HID.B,CA97718Q1019,97718Q101,WisdomTree US High Dividend ETF Non-Hdg,Equity,US Equity Large Cap Blend,Canada Fund US Equity,Canada,TORONTO STOCK EXCHANGE,Canada,F00000ZABS,Exchange-Traded Fund,BBG00DB6Z4V4
UMI,CA97719J2056,97719J205,WisdomTree US MidCap Div ETF,Equity,US Equity Mid Cap,Canada Fund US Small/Mid Cap Equity,Canada,TORONTO STOCK EXCHANGE,Canada,F00000ZIIP,Exchange-Traded Fund,BBG00HS8KKP0
UMI.B,CA97719J1066,97719J106,WisdomTree US MidCap Div ETF UnH,Equity,US Equity Mid Cap,Canada Fund US Small/Mid Cap Equity,Canada,TORONTO STOCK EXCHANGE,Canada,F00000ZIIQ,Exchange-Traded Fund,BBG00HS8KM03
DGR,CA97718P1119,97718P111,WisdomTree US Quality Div Gr ETF,Equity,US Equity Large Cap Blend,Canada Fund US Equity,Canada,TORONTO STOCK EXCHANGE,Canada,F00000XY4Y,Exchange-Traded Fund,BBG00DB6Y5W1
DGR.B,CA97718P1036,97718P103,WisdomTree US Quality Div Gr ETF Non-Hdg,Equity,US Equity Large Cap Blend,Canada Fund US Equity,Canada,TORONTO STOCK EXCHANGE,Canada,F00000ZAAX,Exchange-Traded Fund,BBG00DB6ZP47
DQD,CA97719L1013,97719L101,WisdomTree US Quality Div Gr Var Hdg ETF,Equity,US Equity Large Cap Blend,Canada Fund US Equity,Canada,TORONTO STOCK EXCHANGE,Canada,F00000XY50,Exchange-Traded Fund,BBG00DB6X5Y0
CAGG,CA97719A1057,97719A105,WisdomTree Yield Enh Canada Aggt Bd ETF,Fixed Income,Canada Fixed Income,Canada Fund Canadian Fixed Income,Canada,TORONTO STOCK EXCHANGE,Canada,F00000ZA7G,Exchange-Traded Fund,BBG00H15KH90
CAGS,CA97720A1021,97720A102,WisdomTree Yield Enh Cnd S/T Aggt Bd ETF,Fixed Income,Canada Fixed Income,Canada Fund Canadian Short Term Fixed Income,Canada,TORONTO STOCK EXCHANGE,Canada,F00000ZA7H,Exchange-Traded Fund,BBG00H15KDF2
